city,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
warszawa,26.5,1.0,1.0,4.0,,52.1808,20.9769,5.95,6.0,0.291,0.955,0.214,0.899,0.113,2.205,0.118,cooperative,yes,no,no,no,no,539000
warszawa,66.3,3.0,3.0,3.0,2001.0,52.322,20.9557,10.55,7.0,0.42,0.609,0.117,0.357,0.427,0.928,0.121,cooperative,yes,yes,no,yes,no,890000
warszawa,54.0,3.0,1.0,15.0,,52.2818,20.9764,5.87,19.0,0.06,1.038,0.088,0.087,0.196,1.468,0.119,condominium,no,no,yes,no,no,810000
warszawa,34.0,1.0,8.0,8.0,1955.0,52.2019,21.0353,3.96,24.0,0.126,0.193,0.077,0.227,0.022,1.509,0.098,cooperative,no,yes,yes,no,yes,675000
warszawa,85.45,4.0,5.0,5.0,,52.2239,20.9727,2.27,10.0,0.505,0.136,0.838,0.42,0.227,1.089,0.308,condominium,no,no,yes,no,no,2365000
warszawa,59.38,3.0,6.0,10.0,1969.0,52.273,20.93276,6.66,28.0,0.229,0.406,0.368,0.089,0.116,0.665,0.114,condominium,no,yes,yes,no,no,770000
warszawa,82.1,4.0,3.0,3.0,2001.0,52.14363652,21.02491811,9.9,8.0,0.485,0.031,0.655,0.373,0.249,1.081,0.285,condominium,no,yes,no,no,no,1149000
warszawa,57.0,2.0,3.0,4.0,,52.1352,21.0511,11.21,14.0,0.335,0.376,0.669,0.283,0.239,1.34,0.155,condominium,no,no,,no,no,838000
warszawa,43.5,2.0,1.0,4.0,2001.0,52.3345615,20.93624678,12.32,14.0,0.643,1.22,0.37,0.22,0.106,2.569,0.017,condominium,no,yes,yes,no,no,607000
warszawa,41.5,2.0,8.0,8.0,1965.0,52.2183,21.0211,1.91,53.0,0.085,0.129,0.096,0.105,0.186,0.723,0.195,cooperative,no,yes,no,no,yes,825000
warszawa,82.0,5.0,3.0,3.0,2001.0,52.146603,21.0283148,9.61,9.0,0.625,0.333,0.561,0.325,0.163,0.843,0.342,condominium,no,yes,no,no,no,1149000
warszawa,52.5,3.0,3.0,3.0,1961.0,52.1908,21.0036,4.55,27.0,0.138,0.546,0.161,0.08,0.16,0.159,0.46,condominium,yes,yes,no,no,yes,892000
warszawa,74.66,4.0,6.0,8.0,1983.0,52.25638,20.91734,6.48,20.0,0.419,0.264,0.752,0.208,0.171,1.953,0.143,condominium,no,yes,yes,no,yes,1090000
warszawa,46.0,3.0,3.0,5.0,1955.0,52.2023,21.0121,3.32,32.0,0.321,0.245,0.258,0.203,0.21,0.668,0.148,condominium,no,yes,no,no,no,899000
warszawa,54.5,4.0,,4.0,1968.0,52.29717,21.02517,7.43,14.0,0.342,0.873,0.663,0.346,0.208,3.331,0.382,condominium,no,yes,no,no,yes,690000
warszawa,67.0,3.0,1.0,3.0,2018.0,52.14759045,21.01405844,9.38,10.0,0.166,0.338,0.975,0.309,0.686,1.822,0.301,condominium,yes,no,yes,no,no,1200000
warszawa,66.2,3.0,8.0,11.0,1985.0,52.2299598,20.910354,6.35,20.0,0.477,0.286,0.309,0.208,0.417,2.397,0.301,cooperative,no,yes,yes,no,yes,1080000
warszawa,70.4,4.0,2.0,3.0,2003.0,52.32147475,20.95951406,10.42,6.0,0.155,0.742,0.324,0.193,0.563,0.961,0.354,cooperative,yes,yes,no,no,no,865000
warszawa,56.2,3.0,1.0,2.0,2015.0,52.3429985,21.05109351,12.79,3.0,0.541,4.382,1.962,0.427,0.376,,0.388,condominium,no,yes,no,no,no,770000
warszawa,56.0,2.0,1.0,3.0,1935.0,52.26222185,20.99019388,3.51,37.0,0.188,0.116,0.313,0.249,0.092,0.209,0.214,condominium,no,no,no,no,yes,1500000
warszawa,67.64,3.0,2.0,6.0,2018.0,52.24541195,20.96486675,3.04,16.0,0.235,0.709,0.718,0.166,0.146,1.084,0.092,condominium,no,yes,yes,no,no,1600000
warszawa,39.0,2.0,1.0,4.0,1959.0,52.26142745,21.034656,3.92,43.0,0.091,0.158,0.235,0.098,0.219,0.271,0.275,condominium,no,yes,no,no,yes,639000
warszawa,36.56,2.0,,10.0,,52.2034,20.968,3.97,19.0,0.207,0.718,0.522,0.411,0.181,1.272,0.098,condominium,no,no,yes,no,no,698255
warszawa,37.0,2.0,1.0,10.0,,52.225,21.0348,2.25,25.0,0.057,1.206,0.461,0.285,0.089,1.155,0.103,condominium,no,no,yes,no,no,740000
warszawa,49.55,2.0,,5.0,2010.0,52.33838,20.93696,12.7,9.0,0.557,1.561,0.673,0.073,0.326,2.938,0.442,condominium,no,yes,yes,yes,no,649000
warszawa,39.5,2.0,14.0,15.0,1972.0,52.2346299,20.9984639,0.47,75.0,0.139,0.042,0.35,0.155,0.057,0.851,0.296,condominium,no,no,yes,no,yes,690000
warszawa,97.3,4.0,4.0,7.0,2010.0,52.1606855,21.0280485,8.07,20.0,0.031,0.428,0.511,0.043,0.108,1.905,0.059,condominium,yes,yes,yes,no,no,1875000
warszawa,70.0,3.0,2.0,4.0,,52.2123,20.92,6.09,3.0,0.531,1.395,0.836,0.365,0.479,2.287,0.584,condominium,no,no,,no,no,1355000
warszawa,48.2,3.0,1.0,4.0,,52.1936103,20.8667969,10.24,13.0,0.338,3.565,0.331,0.167,0.324,4.583,0.191,cooperative,no,yes,no,no,yes,699000
warszawa,50.0,2.0,3.0,6.0,2019.0,52.2434,20.8974,7.34,13.0,0.864,0.302,0.847,0.242,0.156,2.934,0.15,condominium,yes,yes,yes,yes,no,899000
warszawa,36.0,2.0,,4.0,1969.0,52.2935,20.9458,7.92,7.0,0.314,0.423,0.222,0.267,0.429,0.96,0.607,condominium,no,no,no,no,yes,639000
warszawa,46.0,3.0,5.0,10.0,1980.0,52.2373,20.8997,7.1,21.0,0.183,0.402,0.166,0.156,0.207,2.924,0.168,cooperative,no,yes,yes,no,yes,799000
warszawa,52.45,2.0,5.0,8.0,1992.0,52.2302,21.0943,6.18,16.0,0.265,0.345,0.221,0.298,0.089,1.309,0.204,condominium,yes,yes,yes,no,yes,750000
warszawa,43.0,3.0,4.0,6.0,,52.2408,20.9934,1.22,75.0,0.134,0.352,0.291,0.306,0.095,0.139,0.2,condominium,no,no,yes,no,no,880000
warszawa,35.0,2.0,2.0,4.0,1960.0,52.28243915,20.96084193,6.35,10.0,0.32,0.139,0.788,0.132,0.676,1.167,0.494,condominium,no,no,,no,no,700000
warszawa,60.4,3.0,2.0,7.0,2012.0,52.2291,21.0784,5.11,23.0,0.161,0.858,0.052,0.173,0.044,0.701,0.118,condominium,yes,yes,yes,yes,no,1100000
warszawa,43.0,2.0,8.0,8.0,2022.0,52.268,21.0448,4.92,10.0,0.209,1.08,0.518,0.172,0.332,1.27,0.374,cooperative,yes,no,yes,yes,no,800000
warszawa,32.5,2.0,5.0,7.0,2017.0,52.2367374,20.9593371,3.06,23.0,0.345,0.131,0.519,0.169,0.069,1.498,0.148,condominium,yes,yes,yes,no,no,829000
warszawa,62.5,3.0,6.0,11.0,1988.0,52.31292485,20.95555219,9.6,10.0,0.175,0.99,0.434,0.231,0.412,0.205,0.178,cooperative,no,yes,yes,no,yes,829000
warszawa,53.7,3.0,9.0,9.0,2003.0,52.3217216,20.9636438,10.37,16.0,0.158,0.461,0.605,0.05,0.361,1.141,0.297,condominium,yes,no,yes,no,no,768000
warszawa,71.0,4.0,11.0,11.0,1988.0,52.3119004,20.95456775,9.52,8.0,0.209,1.053,0.543,0.362,0.53,0.241,0.309,cooperative,no,no,yes,no,no,859000
warszawa,78.87,3.0,1.0,4.0,2005.0,52.31043725,21.07204665,9.92,3.0,0.32,2.976,0.626,0.227,0.56,2.824,0.582,condominium,yes,no,yes,no,no,1250000
warszawa,40.6,2.0,7.0,8.0,1960.0,52.2275,21.0126,0.77,121.0,0.298,0.189,0.115,0.332,0.056,0.1,0.146,condominium,no,no,yes,yes,yes,893000
warszawa,38.0,2.0,3.0,8.0,1962.0,52.20663,21.0477,4.1,15.0,0.383,0.55,0.362,0.304,0.273,2.201,0.084,condominium,no,yes,yes,no,yes,679000
warszawa,49.93,2.0,2.0,5.0,1952.0,52.1803,21.0208,5.84,19.0,0.346,0.187,0.26,0.24,0.245,1.781,0.376,condominium,no,yes,yes,no,yes,1000000
warszawa,59.2,3.0,6.0,10.0,,52.2923,21.0415,7.21,23.0,0.426,0.244,0.441,0.306,0.195,2.313,0.19,condominium,no,no,yes,no,no,885000
warszawa,70.92,3.0,3.0,7.0,2019.0,52.16839,21.03899,7.44,6.0,0.588,0.772,0.977,0.434,0.201,2.217,0.53,condominium,yes,yes,yes,yes,yes,1699999
warszawa,36.42,2.0,5.0,5.0,1913.0,52.2552,21.04665,3.93,37.0,0.122,0.189,0.091,0.116,0.018,0.153,0.106,condominium,no,no,no,no,yes,720000
warszawa,49.4,2.0,3.0,3.0,1957.0,52.244572,21.0007292,1.44,38.0,0.335,0.3,0.298,0.121,0.085,0.208,0.189,condominium,no,no,no,no,yes,840000
warszawa,61.36,3.0,4.0,5.0,2021.0,52.31935,20.99699,9.76,4.0,1.312,1.824,1.661,0.173,1.226,3.058,0.476,condominium,no,yes,yes,yes,no,849000
warszawa,77.58,3.0,2.0,4.0,1928.0,52.25728,21.0542,4.47,26.0,0.026,0.28,0.348,0.026,0.473,0.187,0.267,condominium,yes,yes,yes,no,yes,1450000
warszawa,122.8,4.0,1.0,2.0,2007.0,52.14631,21.06594,10.41,7.0,0.397,0.705,0.688,0.391,0.19,0.994,0.361,condominium,yes,yes,yes,no,no,2340000
warszawa,82.0,4.0,1.0,5.0,1960.0,52.2197,21.0167,1.61,80.0,0.137,0.327,0.308,0.012,0.031,0.388,0.119,condominium,yes,no,yes,yes,yes,2000000
warszawa,70.68,3.0,1.0,3.0,2022.0,52.1517,21.0045,8.9,1.0,0.646,0.848,0.732,0.676,0.119,2.556,0.857,condominium,yes,yes,yes,yes,no,1265172
warszawa,49.0,3.0,9.0,10.0,1970.0,52.29363,21.02538,7.04,20.0,0.092,0.497,0.396,0.219,0.077,3.016,0.172,condominium,no,yes,no,no,yes,690000
warszawa,48.0,3.0,3.0,4.0,1960.0,52.2611286,20.9678962,4.07,33.0,0.26,0.139,0.312,0.136,0.267,0.56,0.369,condominium,no,no,,no,no,895000
warszawa,47.5,3.0,2.0,10.0,1969.0,52.26737,20.96891,4.61,15.0,0.091,0.407,0.8,0.346,0.466,0.477,0.329,condominium,no,yes,no,no,yes,799000
warszawa,51.8,3.0,1.0,3.0,1949.0,52.2020354,21.0079482,3.31,25.0,0.431,0.335,0.396,0.163,0.206,0.68,0.202,condominium,no,yes,no,no,yes,1035000
warszawa,62.0,3.0,,3.0,1980.0,52.19434,21.05193,5.3,2.0,0.611,0.663,0.372,0.394,0.646,2.909,0.506,condominium,yes,yes,no,no,no,998000
warszawa,45.0,3.0,4.0,9.0,,52.2471,20.9881,2.01,42.0,0.254,0.421,0.164,0.196,0.05,0.372,0.102,condominium,no,no,yes,no,no,797000
warszawa,108.0,5.0,,2.0,1939.0,52.23647317,21.05761528,3.72,48.0,0.073,0.274,0.306,0.088,0.278,0.066,0.275,condominium,no,no,no,no,no,1890000
warszawa,46.86,2.0,3.0,4.0,,52.195069,20.9048204,7.87,14.0,0.409,2.677,0.238,0.064,0.236,4.399,0.267,condominium,yes,yes,yes,no,no,820000
warszawa,42.2,2.0,8.0,10.0,1974.0,52.1824392,21.05400945,6.47,16.0,0.246,0.745,0.38,0.068,0.345,3.564,0.116,cooperative,no,no,yes,no,yes,650000
warszawa,36.9,2.0,2.0,4.0,1967.0,52.17545815,21.005382,6.26,19.0,0.138,0.353,0.564,0.58,0.3,1.869,0.392,condominium,no,yes,no,no,yes,650000
warszawa,48.0,2.0,8.0,10.0,1980.0,52.1499087,21.0349049,9.34,17.0,0.284,0.485,0.424,0.274,0.14,0.635,0.248,cooperative,yes,yes,yes,no,yes,728000
warszawa,57.0,3.0,2.0,3.0,,52.3316,20.9712,11.32,11.0,0.161,1.104,0.365,0.337,0.206,2.334,0.314,condominium,no,no,no,no,no,825000
warszawa,82.0,4.0,3.0,3.0,1989.0,52.2284,21.102,6.71,18.0,0.154,0.541,0.312,0.092,0.257,1.446,0.363,condominium,yes,yes,no,no,yes,1190000
warszawa,40.5,2.0,1.0,2.0,,52.2599,20.9659,4.05,37.0,0.249,0.056,0.125,0.018,0.186,0.735,0.233,condominium,no,no,no,no,no,899000
warszawa,54.84,2.0,7.0,11.0,2018.0,52.305016,21.0601936,9.02,3.0,0.921,2.001,0.196,0.661,0.271,2.417,0.147,condominium,yes,yes,yes,no,no,999000
warszawa,79.4,3.0,,4.0,1993.0,52.245,20.9228,5.69,3.0,0.546,0.581,0.692,0.278,0.484,1.196,0.411,cooperative,yes,yes,no,no,yes,1190000
warszawa,45.0,3.0,9.0,9.0,,52.2459,20.9868,1.95,42.0,0.239,0.545,0.29,0.201,0.164,0.438,0.262,condominium,no,no,yes,no,no,1100000
warszawa,61.0,3.0,4.0,4.0,1980.0,52.15873,21.03741,8.44,21.0,0.137,0.287,0.164,0.14,0.258,1.409,0.076,condominium,no,yes,no,no,yes,759000
warszawa,37.0,2.0,2.0,2.0,2003.0,52.1742,21.1149,9.92,1.0,1.997,4.114,1.025,0.515,0.212,4.883,0.931,condominium,yes,yes,no,yes,yes,665000
warszawa,48.55,2.0,7.0,15.0,2007.0,52.1847,21.0251,5.43,19.0,0.184,0.313,0.107,0.167,0.035,1.702,0.278,condominium,yes,yes,yes,no,no,970000
warszawa,67.0,3.0,5.0,6.0,2017.0,52.189189,20.9038888,8.28,19.0,0.12,3.197,0.283,0.36,0.138,4.964,0.204,condominium,yes,yes,yes,no,no,1038000
warszawa,48.59,2.0,1.0,3.0,1982.0,52.14029,21.06499,10.99,21.0,0.182,0.234,0.59,0.082,0.142,0.606,0.154,condominium,no,yes,no,no,yes,760000
warszawa,62.0,2.0,5.0,5.0,1957.0,52.18595,21.02112,5.23,21.0,0.243,0.435,0.199,0.146,0.177,1.398,0.12,condominium,yes,no,yes,no,yes,1200000
warszawa,53.9,2.0,2.0,7.0,2008.0,52.22887445,21.10312064,6.79,16.0,0.243,0.63,0.237,0.098,0.178,1.37,0.271,condominium,yes,yes,yes,no,no,950000
warszawa,59.6,3.0,1.0,4.0,1970.0,52.1965238,20.98018435,4.22,16.0,0.214,0.293,0.159,0.077,0.129,1.65,0.115,cooperative,no,yes,no,no,yes,1066840
warszawa,63.24,3.0,,4.0,2019.0,52.16036,20.99594,7.95,11.0,1.107,0.26,0.429,0.167,0.31,3.468,0.406,condominium,no,yes,yes,yes,no,1250000
warszawa,64.5,3.0,3.0,3.0,2007.0,52.2121,20.9189,6.17,6.0,0.465,1.41,0.806,0.344,0.401,2.358,0.51,condominium,yes,yes,no,yes,yes,1100000
warszawa,63.5,3.0,10.0,10.0,,52.29833,21.04436,7.91,14.0,0.237,0.892,0.258,0.316,0.477,2.517,0.179,condominium,no,no,yes,no,no,850000
warszawa,64.0,3.0,4.0,5.0,1950.0,52.1804,20.9999,5.71,23.0,0.094,0.292,0.493,0.461,0.221,1.335,0.23,condominium,no,yes,yes,no,yes,1280000
warszawa,30.5,1.0,,7.0,,52.2339,21.0793,5.16,24.0,0.27,0.435,0.374,0.101,0.071,0.393,0.063,condominium,no,no,yes,no,no,499000
warszawa,30.0,1.0,4.0,4.0,,52.2194,20.9877,1.74,32.0,0.236,0.226,0.024,0.369,0.042,0.875,0.016,condominium,no,no,,no,no,750000
warszawa,60.0,4.0,3.0,4.0,1964.0,52.2027,21.0265,3.58,30.0,0.301,0.054,0.322,0.398,0.182,0.951,0.209,cooperative,no,yes,no,yes,yes,1074000
warszawa,27.57,1.0,,6.0,2023.0,52.23069,20.96449,2.66,23.0,0.306,0.26,0.372,0.21,0.077,1.38,0.314,condominium,no,no,no,no,no,689000
warszawa,67.5,4.0,3.0,3.0,1960.0,52.27728,20.95746,5.96,19.0,0.22,0.226,0.39,0.158,0.347,0.55,0.173,condominium,no,no,no,no,yes,1147000
warszawa,94.0,3.0,2.0,2.0,1998.0,52.1688594,21.0435792,7.5,6.0,0.622,0.737,1.136,0.494,0.308,2.151,0.529,condominium,yes,yes,no,yes,no,1300000
warszawa,51.22,2.0,3.0,3.0,2009.0,52.3285,20.9555,11.25,7.0,0.501,0.664,0.61,0.044,0.383,1.641,0.618,condominium,yes,yes,yes,yes,yes,840000
warszawa,44.7,2.0,2.0,3.0,,52.3462,20.9423,13.39,8.0,0.102,2.299,0.579,0.161,0.337,3.672,0.205,condominium,no,no,no,no,no,699000
warszawa,55.1,3.0,2.0,10.0,,52.2877,21.0208,6.34,14.0,0.265,0.564,0.299,0.242,0.295,2.307,0.083,condominium,no,no,yes,no,no,795000
warszawa,57.65,3.0,5.0,5.0,2005.0,52.2822941,21.0466759,6.34,10.0,0.282,0.461,0.7,0.521,0.287,1.224,0.418,condominium,yes,yes,yes,no,yes,868000
warszawa,62.0,3.0,2.0,4.0,2016.0,52.2021313,20.9554848,4.64,14.0,0.105,1.0,0.064,0.061,0.036,1.605,0.057,condominium,yes,yes,yes,yes,no,1550000
warszawa,60.9,3.0,3.0,6.0,2003.0,52.19257,20.90176,8.19,23.0,0.403,2.931,0.183,0.293,0.111,4.747,0.136,condominium,no,no,yes,yes,no,940000
warszawa,31.33,1.0,3.0,10.0,2008.0,52.2409067,20.9113297,6.36,15.0,0.505,0.206,0.353,0.543,0.031,2.048,0.155,condominium,yes,yes,yes,no,no,580000
warszawa,51.73,2.0,4.0,5.0,1914.0,52.2485062,21.0460446,3.44,14.0,0.151,0.809,0.262,0.612,0.28,0.282,0.28,condominium,no,no,no,no,yes,739739
warszawa,58.66,3.0,,3.0,2009.0,52.34425395,20.97273154,12.69,1.0,1.069,2.514,1.312,0.424,1.123,3.641,1.099,condominium,yes,yes,no,no,no,820000
warszawa,31.0,1.0,2.0,6.0,2024.0,52.25226625,21.06877552,4.99,13.0,0.255,0.712,0.806,0.518,0.208,0.881,0.288,condominium,yes,yes,yes,no,no,680000
warszawa,48.7,2.0,3.0,7.0,1964.0,52.206737,20.974366,3.42,19.0,0.097,0.715,0.05,0.218,0.055,0.889,0.077,condominium,no,yes,yes,no,yes,690000
warszawa,64.26,3.0,,3.0,2017.0,52.2994,21.0536,8.26,5.0,0.721,1.233,0.672,0.268,0.257,2.128,0.622,condominium,yes,yes,yes,yes,no,1156500
warszawa,51.3,3.0,3.0,12.0,2015.0,52.215,20.9615,3.41,15.0,0.327,0.67,0.445,0.066,0.167,0.358,0.517,condominium,yes,yes,yes,yes,yes,995000
warszawa,52.71,2.0,2.0,3.0,1960.0,52.17342,21.00069,6.48,27.0,0.141,0.124,0.462,0.348,0.082,2.098,0.109,condominium,no,no,no,no,no,795000
warszawa,58.0,3.0,2.0,3.0,1963.0,52.2725566,20.9525274,5.72,21.0,0.076,0.404,0.237,0.295,0.203,0.086,0.385,condominium,no,no,no,no,yes,868000
warszawa,45.71,2.0,2.0,3.0,,52.3431,20.9431,13.05,9.0,0.184,1.95,0.617,0.174,0.07,3.323,0.553,condominium,no,no,no,no,no,699000
warszawa,41.04,2.0,8.0,8.0,2024.0,52.230189,20.9629397,2.77,18.0,0.219,0.232,0.468,0.177,0.194,1.261,0.42,condominium,yes,yes,yes,yes,no,1100000
warszawa,29.3,1.0,6.0,11.0,1968.0,52.2173,21.0184,1.89,48.0,0.185,0.097,0.12,0.109,0.028,0.621,0.137,cooperative,no,yes,yes,yes,yes,649000
warszawa,50.0,3.0,5.0,5.0,2021.0,52.2402477,21.13654058,9.11,6.0,0.47,1.652,0.679,0.395,0.462,1.834,0.533,condominium,yes,yes,yes,no,no,820000
warszawa,61.0,2.0,4.0,6.0,2011.0,52.17,20.997,6.88,17.0,0.337,0.382,0.03,0.227,0.019,2.508,0.518,condominium,yes,yes,yes,yes,yes,1290000
warszawa,29.14,1.0,,3.0,2017.0,52.2580504,21.03627168,3.68,41.0,0.182,0.499,0.4,0.268,0.098,0.236,0.278,condominium,no,no,no,no,no,716000
warszawa,137.1,5.0,1.0,3.0,1950.0,52.2082805,21.01392746,2.7,22.0,0.19,0.303,0.412,0.4,0.093,0.111,0.141,condominium,yes,yes,no,no,yes,2600000
warszawa,68.0,2.0,4.0,4.0,,52.2311,21.086,5.61,15.0,0.416,0.513,0.437,0.272,0.25,0.845,0.269,condominium,no,no,,no,no,1099999
warszawa,86.2,3.0,6.0,11.0,2011.0,52.21494338,20.96358776,3.3,16.0,0.19,0.538,0.426,0.126,0.036,0.215,0.429,condominium,yes,yes,yes,no,no,1950000
warszawa,48.2,3.0,4.0,4.0,1978.0,52.192,20.8681,10.23,8.0,0.499,3.656,0.378,0.197,0.5,4.515,0.311,cooperative,yes,yes,no,no,yes,597000
warszawa,56.0,3.0,2.0,2.0,2023.0,52.3284,21.0383,11.01,1.0,0.127,4.244,1.195,0.505,1.199,,1.103,condominium,yes,yes,yes,yes,no,795000
warszawa,38.0,2.0,,4.0,1969.0,52.1922158,21.064918,6.06,9.0,0.25,1.388,0.205,0.253,0.197,3.797,0.342,condominium,no,no,no,no,yes,665000
warszawa,75.22,3.0,,4.0,2016.0,52.22569,20.8979,7.23,15.0,0.389,0.761,0.251,0.369,0.177,3.206,0.269,condominium,yes,yes,yes,no,no,1290000
warszawa,122.0,4.0,2.0,5.0,1936.0,52.21608059,21.02051497,2.09,41.0,0.165,0.16,0.194,0.239,0.095,0.818,0.07,condominium,no,yes,yes,no,yes,2950000
warszawa,46.02,2.0,2.0,4.0,1951.0,52.2834031,20.9544394,6.65,14.0,0.175,0.381,0.433,0.119,0.41,1.168,0.403,condominium,no,yes,no,no,yes,770000
warszawa,31.97,1.0,2.0,3.0,2024.0,52.32593,20.95098,11.07,11.0,0.481,0.281,0.596,0.421,0.289,1.352,0.561,condominium,no,yes,no,no,no,508323
warszawa,103.27,4.0,7.0,7.0,2023.0,52.18363,21.0084,5.36,17.0,0.158,0.309,0.298,0.35,0.262,1.015,0.36,condominium,yes,yes,yes,no,no,2745600
warszawa,77.48,3.0,12.0,12.0,1977.0,52.22682,20.90175,6.96,20.0,0.412,0.903,0.326,0.336,0.152,2.944,0.317,condominium,no,yes,yes,no,yes,980000
warszawa,40.7,2.0,1.0,5.0,2017.0,52.2538811,21.0815506,5.85,9.0,0.485,0.745,0.902,0.114,0.064,0.872,0.348,condominium,yes,yes,yes,no,no,820000
warszawa,60.9,3.0,11.0,12.0,1977.0,52.27072725,21.05286109,5.48,13.0,0.2,1.419,0.537,0.219,0.281,0.654,0.338,cooperative,no,no,yes,no,no,950000
warszawa,50.0,3.0,4.0,9.0,,52.1719,21.0695,8.03,13.0,0.169,1.012,0.421,0.197,0.13,2.643,0.166,condominium,no,no,yes,no,no,949900
warszawa,80.0,3.0,,5.0,2012.0,52.3049785,20.93054597,9.54,4.0,0.946,1.503,1.199,0.354,1.236,1.812,0.086,condominium,no,yes,yes,no,no,1111000
warszawa,35.0,2.0,1.0,7.0,1963.0,52.2297,21.0122,0.63,113.0,0.242,0.13,0.261,0.276,0.061,0.228,0.141,condominium,no,yes,yes,no,yes,790000
warszawa,36.0,2.0,2.0,2.0,1948.0,52.2385,21.0173,1.2,66.0,0.268,0.336,0.318,0.412,0.067,0.455,0.245,condominium,yes,no,no,yes,yes,950000
warszawa,44.5,3.0,,4.0,1964.0,52.247535,21.09345876,6.37,21.0,0.117,0.419,0.471,0.14,0.234,0.864,0.129,cooperative,no,no,no,no,yes,600750
warszawa,57.11,2.0,,7.0,,52.1855,21.0049,5.14,15.0,0.474,0.067,0.47,0.115,0.088,0.754,0.088,condominium,no,no,yes,no,no,1250000
warszawa,74.86,3.0,1.0,6.0,2005.0,52.19281,21.05597,5.61,9.0,0.384,0.811,0.208,0.474,0.446,3.233,0.201,condominium,no,yes,yes,no,no,1499000
warszawa,40.2,2.0,4.0,4.0,1960.0,52.23451,21.06479,4.18,27.0,0.156,0.382,0.244,0.045,0.131,0.436,0.118,condominium,no,yes,no,no,yes,804000
warszawa,38.28,2.0,4.0,6.0,2023.0,52.22741,20.88849,7.85,9.0,0.493,1.189,0.893,0.052,0.091,3.849,0.545,condominium,no,yes,yes,yes,no,879000
warszawa,47.5,3.0,4.0,10.0,1964.0,52.23424,21.01234,0.66,107.0,0.294,0.388,0.168,0.3,0.024,0.219,0.134,condominium,no,yes,yes,no,no,1185000
warszawa,65.0,2.0,3.0,3.0,1998.0,52.1618,21.02,7.85,7.0,0.536,0.988,0.232,0.395,0.354,2.303,0.243,cooperative,no,yes,no,yes,no,949999
warszawa,64.0,3.0,1.0,9.0,1979.0,52.27790105,21.05491868,6.21,20.0,0.336,0.632,1.009,0.334,0.204,0.482,0.178,condominium,yes,yes,yes,no,yes,890000
warszawa,43.0,2.0,1.0,10.0,1974.0,52.269,20.9521,5.43,24.0,0.225,0.765,0.069,0.2,0.195,0.448,0.136,cooperative,yes,no,yes,no,yes,679000
warszawa,60.0,3.0,1.0,5.0,,52.2247,21.015,1.1,122.0,0.162,0.241,0.201,0.156,0.056,0.17,0.05,condominium,no,no,yes,no,no,1200000
warszawa,95.39,4.0,,3.0,2008.0,52.30817755,20.97605538,8.71,5.0,0.445,1.55,0.95,0.206,0.419,1.693,0.563,condominium,yes,no,no,no,no,1415000
warszawa,70.4,3.0,1.0,4.0,2002.0,52.20504,20.9556,4.41,12.0,0.375,0.841,0.27,0.263,0.137,1.326,0.349,condominium,yes,yes,yes,no,no,1490000
warszawa,51.0,2.0,3.0,3.0,2008.0,52.3148647,21.05644132,9.92,13.0,0.529,2.872,0.537,0.38,0.25,3.529,0.594,condominium,yes,yes,no,no,yes,635000
warszawa,77.33,3.0,3.0,4.0,2000.0,52.3044577,20.9309953,9.48,3.0,1.008,1.438,1.134,0.38,1.171,1.819,0.068,condominium,yes,no,yes,no,no,950000
warszawa,59.0,2.0,4.0,4.0,1934.0,52.2628,21.0368,4.13,30.0,0.083,0.312,0.114,0.282,0.139,0.483,0.108,condominium,no,yes,no,no,yes,940000
warszawa,81.5,3.0,1.0,4.0,2014.0,52.1983331,20.9249221,6.52,5.0,0.413,1.679,0.855,0.452,0.317,3.372,0.509,condominium,yes,yes,yes,yes,yes,1377000
warszawa,53.9,3.0,11.0,11.0,1971.0,52.2299,20.9928,0.76,53.0,0.148,0.037,0.211,0.129,0.038,1.108,0.209,cooperative,yes,yes,yes,no,yes,899000
warszawa,32.0,2.0,2.0,5.0,2021.0,52.194157,21.0346955,4.68,4.0,0.392,0.735,0.783,0.373,0.463,2.017,0.53,condominium,yes,yes,yes,no,yes,785000
warszawa,45.0,2.0,5.0,10.0,1964.0,52.20965155,21.00492124,2.45,11.0,0.245,0.598,0.291,0.298,0.301,0.568,0.364,cooperative,no,no,yes,no,yes,760000
warszawa,66.5,4.0,,3.0,1986.0,52.18395675,21.06084898,6.59,20.0,0.162,1.147,0.21,0.138,0.268,3.77,0.244,condominium,no,no,no,no,no,1050000
warszawa,45.46,2.0,2.0,7.0,2008.0,52.2490945,21.0703498,4.94,21.0,0.114,0.572,0.658,0.393,0.05,0.562,,condominium,yes,yes,yes,no,no,850000
warszawa,76.1,3.0,8.0,12.0,1978.0,52.171934,21.072408,8.14,15.0,0.282,1.211,0.288,0.348,0.15,2.737,0.137,cooperative,no,no,yes,no,no,1100000
warszawa,64.23,3.0,1.0,15.0,2004.0,52.28021,20.9197,7.85,8.0,0.355,1.297,0.528,0.311,0.331,1.387,0.095,condominium,no,yes,no,no,no,1199000
